time,ref_x,ref_y,actual_x,actual_y,error_x,error_y
2.384185791015625e-07,0.4999999999999944,7.49014056584783e-08,0.0,0.0,0.4999999999999944,7.49014056584783e-08
0.019629240036010742,0.4999619721990628,0.006166551290922053,0.0,0.0,0.4999619721990628,0.006166551290922053
0.039977312088012695,0.49984227370857776,0.012557922353607911,0.0,0.0,0.49984227370857776,0.012557922353607911
0.05967855453491211,0.49964853227530925,0.01874417763278041,0.0,0.0,0.49964853227530925,0.01874417763278041
0.07961916923522949,0.4993744753132001,0.025002667970959867,0.0,0.0,0.4993744753132001,0.025002667970959867
0.09962129592895508,0.49902082048846896,0.03127652025106396,0.0,0.0,0.49902082048846896,0.03127652025106396
0.11962342262268066,0.49858834773208355,0.03754543255565137,0.0,0.0,0.49858834773208355,0.03754543255565137
0.1396043300628662,0.4980777093802702,0.04380177414789414,0.0,0.0,0.4980777093802702,0.04380177414789414
0.16077971458435059,0.497450864732047,0.0504245691834712,0.0,0.0,0.497450864732047,0.0504245691834712
0.1795957088470459,0.49681997332480593,0.05630199024492029,0.0,0.0,0.49681997332480593,0.05630199024492029
0.19959640502929688,0.49607322609650034,0.062540821470544,0.0,0.0,0.49607322609650034,0.062540821470544
0.21959304809570312,0.49524831283230686,0.06876851486511475,0.0,0.0,0.49524831283230686,0.06876851486511475
0.23959803581237793,0.49434482720654166,0.07498794445865607,0.0,0.0,0.49434482720654166,0.07498794445865607
0.2607567310333252,0.49330425194589916,0.0815531422576521,0.0,0.0,0.49330425194589916,0.0815531422576521
0.28319573402404785,0.49210545718197063,0.08849982492481921,0.0,0.0,0.49210545718197063,0.08849982492481921
0.29959678649902344,0.4911673458036635,0.09356622476184687,0.0,0.0,0.4911673458036635,0.09356622476184687
0.3195955753326416,0.4899528842775994,0.09973049276957009,0.0,0.0,0.4899528842775994,0.09973049276957009
0.33960628509521484,0.4886602698192832,0.10588267422078718,0.0,0.0,0.4886602698192832,0.10588267422078718
0.3595283031463623,0.4872966492139158,0.1119909624250541,3.2e-05,0.0,0.4872646492139158,0.1119909624250541
0.37961840629577637,0.48584420427629643,0.11813301473818538,3.2e-05,0.0,0.48581220427629646,0.11813301473818538
0.3996121883392334,0.48432186522618415,0.12422693292450687,3.2e-05,0.0,0.48428986522618417,0.12422693292450687
0.41959190368652344,0.48272424531728697,0.13029697994526096,3.2e-05,0.0,0.482692245317287,0.13029697994526096
0.43956875801086426,0.4810507972993256,0.13634562852428814,3.2e-05,0.0,0.4810187972993256,0.13634562852428814
0.4596250057220459,0.4792944587337649,0.14239670581550437,3.2e-05,0.0,0.47926245873376494,0.14239670581550437
0.48081159591674805,0.4773564734969316,0.14876423364025784,3.2e-05,0.0,0.47732447349693163,0.14876423364025784
0.4996206760406494,0.4755650696205685,0.15439515716752208,3.2e-05,0.0,0.4755330696205685,0.15439515716752208
0.51959228515625,0.47359024578964215,0.16035048828396606,3.2e-05,0.0,0.4735582457896422,0.16035048828396606
0.5395858287811279,0.47153855703763137,0.1662870687301585,3.2e-05,0.0,0.4715065570376314,0.1662870687301585
0.559614896774292,0.469408611278262,0.1722078850047626,3.2e-05,0.0,0.469376611278262,0.1722078850047626
0.5847249031066895,0.4666333654985448,0.1795920438201579,9.599999986892801e-05,4.095999997203797e-09,0.46653736549867586,0.1795920397241579
0.6001482009887695,0.46487110152298566,0.18410556474155249,9.599999986892801e-05,4.095999997203797e-09,0.46477510152311674,0.1841055606455525
0.6196019649505615,0.46258607895987375,0.18977386425040052,9.599999986892801e-05,4.095999997203797e-09,0.4624900789600048,0.18977386015440054
0.6395933628082275,0.460165906196929,0.19556926848040096,9.599999986892801e-05,4.095999997203797e-09,0.46006990619706006,0.19556926438440098
0.659588098526001,0.4576727081504322,0.20133477646509382,9.599999986892801e-05,4.095999997203797e-09,0.4575767081505633,0.20133477236909383
0.6847090721130371,0.45443796769285383,0.2085332911532083,0.00019199999809945602,2.2527999883957593e-08,0.4542459676947544,0.2085332686252084
0.6995761394500732,0.4524702068392012,0.212769151718219,0.00019199999809945602,2.2527999883957593e-08,0.45227820684110176,0.21276912919021912
0.7196259498596191,0.4497539794124627,0.2184521869944407,0.00019199999809945602,2.2527999883957593e-08,0.44956197941436327,0.2184521644664408
0.739595890045166,0.44697762210881536,0.22407812328281632,0.00019199999809945602,2.2527999883957593e-08,0.44678562211071593,0.22407810075481643
0.7595949172973633,0.44412669637818947,0.2296768981943885,0.00019199999809945602,2.2527999883957593e-08,0.44393469638009003,0.2296768756663886
0.7796030044555664,0.4412043056065328,0.2352419195514635,0.00019199999809945602,2.2527999883957593e-08,0.44101230560843335,0.23524189702346363
0.799614667892456,0.438211646184589,0.24077074811569738,0.00019199999809945602,2.2527999883957593e-08,0.4380196461864896,0.2407707255876975
0.8196010589599609,0.4351536176876855,0.24625460201449972,0.00019199999809945602,2.2527999883957593e-08,0.4349616176895861,0.24625457948649984
0.8405537605285645,0.43187406762617153,0.2519618814662746,0.00019199999809945602,2.2527999883957593e-08,0.4316820676280721,0.25196185893827466
0.8596184253692627,0.4288249843184396,0.25711696331492806,0.0003199999886622721,7.167999867599805e-08,0.4285049843297773,0.2571168916349294
0.8795924186706543,0.42556447316636176,0.26247834039904505,0.0003199999886622721,7.167999867599805e-08,0.4252444731776995,0.2624782687190464
0.8996317386627197,0.4222259427039252,0.26781570773160723,0.0003199999886622721,7.167999867599805e-08,0.42190594271526294,0.2678156360516086
0.919600248336792,0.41883262612146643,0.2730919832148061,0.0003199999886622721,7.167999867599805e-08,0.41851262613280416,0.27309191153480744
0.9395582675933838,0.41537521364068886,0.278322532133049,0.0003199999886622721,7.167999867599805e-08,0.4150552136520266,0.27832246045305037
0.9595997333526611,0.4118376184299075,0.2835309084491176,0.0003199999886622721,7.167999867599805e-08,0.41151761844124524,0.28353083676911894
0.9806931018829346,0.4080438234485244,0.28896407760396353,0.0003199999886622721,7.167999867599805e-08,0.40772382345986213,0.2889640059239649
0.9995524883270264,0.40459111788815916,0.2937788748804272,0.0004799999558942733,1.7407999168549154e-07,0.4041111179322649,0.2937787008004355
1.0195872783660889,0.40086100351339177,0.29884855004205146,0.0004799999558942733,1.7407999168549154e-07,0.4003810035574975,0.29884837596205976
1.0395965576171875,0.397072238792594,0.3038645046402051,0.0004799999558942733,1.7407999168549154e-07,0.39659223883669975,0.3038643305602134
1.05961275100708,0.3932193719077694,0.3088341392340868,0.0004799999558942733,1.7407999168549154e-07,0.39273937195187514,0.3088339651540951
1.0796029567718506,0.38930943363276244,0.313748569533851,0.0004799999558942733,1.7407999168549154e-07,0.3888294336768682,0.3137483954538593
1.0996170043945312,0.38533330611803973,0.31861927624696706,0.0004799999558942733,1.7407999168549154e-07,0.38485330616214547,0.31861910216697537
1.1196012496948242,0.38130230095394757,0.3234324586172903,0.0004799999558942733,1.7407999168549154e-07,0.3808223009980533,0.3234322845372986
1.1487603187561035,0.37531297378041545,0.3303636961170237,0.0004799999558942733,1.7407999168549154e-07,0.3748329738245212,0.330363522037032
1.1595938205718994,0.3730555470297907,0.3329107370306696,0.0004799999558942733,1.7407999168549154e-07,0.37257554707389645,0.3329105629506779
1.1795873641967773,0.36884409194591583,0.33757078640870686,0.0004799999558942733,1.7407999168549154e-07,0.36836409199002157,0.33757061232871516
1.1995983123779297,0.36457068776202783,0.34218155067846956,0.0006719998674206802,3.583999633739408e-07,0.36389868789460716,0.3421811922785062
1.2196102142333984,0.3602394428257672,0.34673843720098413,0.0006719998674206802,3.583999633739408e-07,0.35956744295834653,0.34673807880102075
1.2396240234375,0.3558508232465515,0.351240930978654,0.0006719998674206802,3.583999633739408e-07,0.3551788233791308,0.3512405725786906
1.2596063613891602,0.3514129663666231,0.3556809343631039,0.0006719998674206802,3.583999633739408e-07,0.35074096649920244,0.3556805759631405
1.279606580734253,0.34691566984495403,0.3600687684540647,0.0006719998674206802,3.583999633739408e-07,0.34624366997753336,0.36006841005410134
1.300666093826294,0.34212097934793756,0.3646275298026852,0.0006719998674206802,3.583999633739408e-07,0.3414489794805169,0.36462717140272183
1.3207972049713135,0.33748165204334896,0.3689256490596607,0.0006719998674206802,3.583999633739408e-07,0.3368096521759283,0.3689252906596973
1.3396015167236328,0.3330993055718471,0.3728871848529435,0.0008959996651110786,6.594558727392338e-07,0.332203305906736,0.37288652539707073
1.3602230548858643,0.32824002066871616,0.3771716967528194,0.0008959996651110786,6.594558727392338e-07,0.3273440210036051,0.3771710372969467
1.379673957824707,0.3236060703492148,0.38115497010158356,0.0008959996651110786,6.594558727392338e-07,0.32271007068410373,0.3811543106457108
1.399616003036499,0.3188049373896565,0.38517971376485705,0.0008959996651110786,6.594558727392338e-07,0.3179089377245454,0.3851790543089843
1.419605016708374,0.31394226854529067,0.3891532500450646,0.0008959996651110786,6.594558727392338e-07,0.3130462688801796,0.3891525905891919
1.4395792484283447,0.3090337297159804,0.39306253179084666,0.0008959996651110786,6.594558727392338e-07,0.30813773005086936,0.3930618723349739
1.4595952033996582,0.3040661112519865,0.39691787562176456,0.0008959996651110786,6.594558727392338e-07,0.30317011158687546,0.3969172161658918
1.4799563884735107,0.298963473657825,0.40077530040965226,0.0008959996651110786,6.594558727392338e-07,0.29806747399271394,0.4007746409537795
1.5030572414398193,0.2931150553525456,0.40507229518404997,0.0011519992540693965,1.1182076272103094e-06,0.2919630560984762,0.40507117697642275
1.5234384536743164,0.287903850755864,0.4087925790910902,0.0011519992540693965,1.1182076272103094e-06,0.2867518515017946,0.40879146088346296
1.5396034717559814,0.2837370557034552,0.41169561962781964,0.0011519992540693965,1.1182076272103094e-06,0.2825850564493858,0.4116945014201924
1.559622049331665,0.2785364226117898,0.4152318163130403,0.0011519992540693965,1.1182076272103094e-06,0.2773844233577204,0.4152306981054131
1.5795915126800537,0.2733046444049178,0.4186938874006897,0.0011519992540693965,1.1182076272103094e-06,0.2721526451508484,0.4186927691930625
1.5995838642120361,0.2680237697799707,0.42209389812331244,0.0011519992540693965,1.1182076272103094e-06,0.26687177052590133,0.4220927799156852
1.6195909976959229,0.2626966521754188,0.4254297461812314,0.0011519992540693965,1.1182076272103094e-06,0.26154465292134943,0.4254286279736042
1.6395933628082275,0.25732930653085667,0.4286975950484775,0.0011519992540693965,1.1182076272103094e-06,0.2561773072767873,0.42869647684085027
1.66497802734375,0.25045928713734267,0.43274720737013905,0.0011519992540693965,1.1182076272103094e-06,0.24930728788327328,0.43274608916251184
1.6796395778656006,0.24646219532164496,0.43503607468488786,0.0014399984896578306,1.7817590401421231e-06,0.24502219683198712,0.4350342929258477
1.6995952129364014,0.2409882670820133,0.43809206238964,0.0014399984896578306,1.7817590401421231e-06,0.23954826859235545,0.43809028063059985
1.7196052074432373,0.23546138742724707,0.44108721930116707,0.0014399984896578306,1.7817590401421231e-06,0.23402138893758923,0.4410854375421269
1.739609956741333,0.2298987518337127,0.44401189613038633,0.0014399984896578306,1.7817590401421231e-06,0.22845875334405485,0.4440101143713462
1.764716386795044,0.2228662237838488,0.4475831166345838,0.0014399984896578306,1.7817590401421231e-06,0.22142622529419095,0.44758133487554363
1.7795920372009277,0.21867314868180884,0.4496465879394433,0.0014399984896578306,1.7817590401421231e-06,0.217233150192151,0.44964480618040314
1.7996068000793457,0.21300141021604838,0.4523609170186729,0.0014399984896578306,1.7817590401421231e-06,0.21156141172639054,0.4523591352596328
1.8247439861297607,0.2058304800122843,0.45566853468054236,0.0014399984896578306,1.7817590401421231e-06,0.20439048152262645,0.4556667529215022
1.8395781517028809,0.20157450545023098,0.4575671740329444,0.001759997162554748,2.703357766122812e-06,0.19981450828767622,0.45756447067517825
1.8595893383026123,0.19580554893745872,0.4600654160065723,0.001759997162554748,2.703357766122812e-06,0.19404555177490396,0.46006271264880616
1.8796045780181885,0.19000446005839905,0.46249141090177687,0.001759997162554748,2.703357766122812e-06,0.1882444628958443,0.4624887075440107
1.9047620296478271,0.18267047566123154,0.46543688865591587,0.001759997162554748,2.703357766122812e-06,0.18091047849867678,0.4654341852981497
1.9196043014526367,0.1783220824880667,0.46712015038651367,0.001759997162554748,2.703357766122812e-06,0.17656208532551193,0.4671174470287475
1.9396014213562012,0.1724390017829779,0.4693237588958076,0.001759997162554748,2.703357766122812e-06,0.17067900462042315,0.46932105553804143
1.9596173763275146,0.16652311941365983,0.471455247823952,0.001759997162554748,2.703357766122812e-06,0.16476312225110507,0.47145254446618584
1.979598045349121,0.160591397253881,0.47350860934944594,0.001759997162554748,2.703357766122812e-06,0.15883140009132624,0.4735059059916798
1.999692440032959,0.15460038805814025,0.4754983911773755,0.001759997162554748,2.703357766122812e-06,0.1528403908955855,0.4754956878196094
2.0196049213409424,0.1486393017272669,0.4773953895693071,0.0021119949818465995,3.942395207424195e-06,0.14652730674542028,0.4773914471740997
2.039628267288208,0.14262156666108253,0.47922759595325726,0.0021119949818465995,3.942395207424195e-06,0.14050957167923592,0.47922365355804986
2.059597969055176,0.13659746917809407,0.4809793461409124,0.0021119949818465995,3.942395207424195e-06,0.13448547419624746,0.480975403745705
2.0796189308166504,0.1305363214340693,0.48265957857113057,0.0021119949818465995,3.942395207424195e-06,0.12842432645222268,0.48265563617592316
2.0996086597442627,0.1244640205038464,0.484260991202077,0.0021119949818465995,3.942395207424195e-06,0.12235202552199981,0.4842570488068696
2.1195812225341797,0.11837732502864529,0.4857847351647255,0.0021119949818465995,3.942395207424195e-06,0.11626533004679869,0.4857807927695181
2.1396098136901855,0.1122548352356929,0.48723593049590197,0.0021119949818465995,3.942395207424195e-06,0.11014284025384631,0.48723198810069457
2.1596033573150635,0.1061253280465471,0.48860762862138446,0.0021119949818465995,3.942395207424195e-06,0.10401333306470051,0.48860368622617706
2.179593563079834,0.09998010069783177,0.48990201006369777,0.0024319921271026843,5.294071187942372e-06,0.09754810857072908,0.48989671599250983
2.1995792388916016,0.09382049864042853,0.4911188390144094,0.0024319921271026843,5.294071187942372e-06,0.09138850651332585,0.49111354494322146
2.2195911407470703,0.08763799085741818,0.49225966984760705,0.0024319921271026843,5.294071187942372e-06,0.0852059987303155,0.4922543757764191
2.239596128463745,0.08144377067580715,0.4933223208188603,0.0024319921271026843,5.294071187942372e-06,0.07901177854870446,0.49331702674767236
2.259605884552002,0.07523520219130718,0.49430725702869577,0.0024319921271026843,5.294071187942372e-06,0.0728032100642045,0.49430196295750783
2.284710168838501,0.06742921722915927,0.4954324380416192,0.0024319921271026843,5.294071187942372e-06,0.06499722510205659,0.49542714397043125
2.29958176612854,0.06279697059719529,0.4960408657397241,0.0024319921271026843,5.294071187942372e-06,0.0603649784700926,0.4960355716685362
2.3195672035217285,0.05656328872126632,0.49679029214451714,0.0027199885386209204,6.731761216703758e-06,0.0538433001826454,0.49678356038330046
2.3395774364471436,0.05031293764681493,0.4974621677126289,0.0027199885386209204,6.731761216703758e-06,0.04759294910819401,0.49745543595141223
2.359593152999878,0.044052917411667135,0.49805555961912606,0.0027199885386209204,6.731761216703758e-06,0.04133292887304622,0.4980488278579094
2.379577875137329,0.03779563910357925,0.4985694431719136,0.0027199885386209204,6.731761216703758e-06,0.03507565056495833,0.4985627114106969
2.399609088897705,0.031517824826926895,0.4990056379623172,0.0027199885386209204,6.731761216703758e-06,0.028797836288305973,0.4989989062011005
2.419605016708374,0.025246089247589396,0.4993622282248656,0.0027199885386209204,6.731761216703758e-06,0.022526100708968474,0.4993554964636489
2.439601421356201,0.018970218946397797,0.4996400011939854,0.0027199885386209204,6.731761216703758e-06,0.016250230407776876,0.4996332694327687
2.4596102237701416,0.012687460486064764,0.4998390024261958,0.0027199885386209204,6.731761216703758e-06,0.009967471947443844,0.4998322706649791
2.479532480239868,0.00642988373618258,0.4999586548857207,0.0029759841970042646,8.222696788169093e-06,0.0034538995391783156,0.49995043218893254
2.499603509902954,0.00012456103632166597,0.49999998448454797,0.0029759841970042646,8.222696788169093e-06,-0.002851423160682599,0.4999917617877598
2.5196197032928467,-0.006163555462451846,0.4999620091407559,0.0029759841970042646,8.222696788169093e-06,-0.00913953965945611,0.4999537864439677
2.539591073989868,-0.012436619984943472,0.4998453065532876,0.0029759841970042646,8.222696788169093e-06,-0.015412604181947736,0.49983708385649944
2.559607982635498,-0.01872202238293803,0.499649362931539,0.0029759841970042646,8.222696788169093e-06,-0.021698006579942294,0.4996411402347508
2.579615354537964,-0.02500147104768318,0.499374535239285,0.0029759841970042646,8.222696788169093e-06,-0.027977455244687446,0.4993663125424968
2.599609851837158,-0.03127293202360834,0.4990210453704801,0.0029759841970042646,8.222696788169093e-06,-0.0342489162206126,0.4990128226736919
2.619600534439087,-0.03753826231789576,0.4985888876240152,0.0029759841970042646,8.222696788169093e-06,-0.04051424651490003,0.498580664927227
2.63960862159729,-0.043803117189675035,0.4980775912691391,0.0029759841970042646,8.222696788169093e-06,-0.0467791013866793,0.4980693685723509
2.6596293449401855,-0.050064999271940275,0.49748718159154676,0.003199979139282498,9.727965458855283e-06,-0.053264978411222776,0.4974774536260879
2.6795918941497803,-0.05630079944429893,0.49682010827052164,0.003199979139282498,9.727965458855283e-06,-0.05950077858358143,0.4968103803050628
2.7012064456939697,-0.06304262617943511,0.4960097048288471,0.003199979139282498,9.727965458855283e-06,-0.0662426053187176,0.49599997686338826
2.7195885181427,-0.06876710526263452,0.49524850856292113,0.003199979139282498,9.727965458855283e-06,-0.07196708440191701,0.4952387805974623
2.740751028060913,-0.07534605107786631,0.49429037274356413,0.003199979139282498,9.727965458855283e-06,-0.0785460302171488,0.4942806447781053
2.7595975399017334,-0.08119382681354369,0.49336351961547814,0.003199979139282498,9.727965458855283e-06,-0.08439380595282618,0.4933537916500193
2.779597282409668,-0.08738696210633001,0.49230429497804185,0.003199979139282498,9.727965458855283e-06,-0.0905869412456125,0.492294567012583
2.799593687057495,-0.0935652682444294,0.4911675280170178,0.003199979139282498,9.727965458855283e-06,-0.0967652473837119,0.49115780005155896
2.8247411251068115,-0.1013140081572019,0.4896278911082603,0.003391973476999929,1.1202510963383408e-05,-0.10470598163420183,0.48961668859729696
2.8395867347717285,-0.10587667159285859,0.48866157042724157,0.003391973476999929,1.1202510963383408e-05,-0.10926864506985852,0.4886503679162782
2.8595776557922363,-0.11200607304166357,0.48729317623150187,0.003391973476999929,1.1202510963383408e-05,-0.1153980465186635,0.4872819737205385
2.8795974254608154,-0.11812661001508654,0.48584576153995995,0.003391973476999929,1.1202510963383408e-05,-0.12151858349208647,0.4858345590289966
2.899618625640869,-0.12422889184846955,0.48432136276454013,0.003391973476999929,1.1202510963383408e-05,-0.12762086532546948,0.48431016025357676
2.9195785522460938,-0.13029293038752993,0.48272533835611975,0.003391973476999929,1.1202510963383408e-05,-0.13368490386452986,0.4827141358451564
2.940192937850952,-0.1365342783443701,0.4809972877646838,0.003391973476999929,1.1202510963383408e-05,-0.13992625182137003,0.48098608525372044
2.959597587585449,-0.14238844883377727,0.4792969117767303,0.003391973476999929,1.1202510963383408e-05,-0.1457804223107772,0.4792857092657669
2.979562282562256,-0.14838947889583995,0.4774731013921319,0.0035519674162689126,1.2595133379138079e-05,-0.15194144631210887,0.47746050625875275
2.9995932579040527,-0.15438696443140645,0.47556772936528785,0.0035519674162689126,1.2595133379138079e-05,-0.15793893184767538,0.4755551342319087
3.0195937156677246,-0.1603509139548026,0.4735901016637272,0.0035519674162689126,1.2595133379138079e-05,-0.16390288137107153,0.4735775065303481
3.039623498916626,-0.16629822945621436,0.47153462108283023,0.0035519674162689126,1.2595133379138079e-05,-0.1698501968724833,0.4715220259494511
3.059589147567749,-0.17220029055942562,0.4694113973171608,0.0035519674162689126,1.2595133379138079e-05,-0.17575225797569455,0.46939880218378166
3.079620599746704,-0.17809456966094686,0.46720693943613695,0.0035519674162689126,1.2595133379138079e-05,-0.1816465370772158,0.4671943443027578
3.100696086883545,-0.18426558424678685,0.4648076962166077,0.0035519674162689126,1.2595133379138079e-05,-0.18781755166305578,0.4647951010832286
3.1247000694274902,-0.19125465934183225,0.46197581676970895,0.0035519674162689126,1.2595133379138079e-05,-0.19480662675810118,0.4619632216363298
3.1407508850097656,-0.1959038920081383,0.4600235484147129,0.0035519674162689126,1.2595133379138079e-05,-0.19945585942440722,0.46001095328133373
3.1596086025238037,-0.2013406726650032,0.4576701143081161,0.003679961279789049,1.3848489349603789e-05,-0.20502063394479225,0.4576562658187665
3.1795856952667236,-0.2070693262048546,0.4551069040841586,0.003679961279789049,1.3848489349603789e-05,-0.21074928748464367,0.455093055594809
3.199622392654419,-0.21278230120231648,0.45246402320521206,0.003679961279789049,1.3848489349603789e-05,-0.21646226248210554,0.45245017471586246
3.2202558517456055,-0.21863017307309085,0.44966748539563134,0.003679961279789049,1.3848489349603789e-05,-0.2223101343528799,0.44965363690628174
3.2396202087402344,-0.2240849530241052,0.44697419816828865,0.003679961279789049,1.3848489349603789e-05,-0.22776491430389426,0.44696034967893905
3.259593963623047,-0.22967663206863642,0.44412683400308994,0.003679961279789049,1.3848489349603789e-05,-0.23335659334842548,0.44411298551374034
3.279592514038086,-0.23523901142595824,0.44120585615258767,0.003679961279789049,1.3848489349603789e-05,-0.2389189727057473,0.4411920076632381
3.3054568767547607,-0.2423776956945448,0.43732488224408483,0.003679961279789049,1.3848489349603789e-05,-0.24605765697433385,0.43731103375473523
3.3196375370025635,-0.24626457559681622,0.4351479734597416,0.003775955530831901,1.4899092377324385e-05,-0.2500405311276481,0.43513307436736426
3.3395745754241943,-0.2516961275322239,0.4320290029445737,0.003775955530831901,1.4899092377324385e-05,-0.2554720830630558,0.43201410385219635
3.3596067428588867,-0.2571138155877788,0.42882687163224004,0.003775955530831901,1.4899092377324385e-05,-0.26088977111861067,0.4288119725398627
3.3796048164367676,-0.2624816554303141,0.4255624285137985,0.003775955530831901,1.4899092377324385e-05,-0.266257610961146,0.42554752942142116
3.39963698387146,-0.2678170992440839,0.42222506007162164,0.003775955530831901,1.4899092377324385e-05,-0.2715930547749158,0.4222101609792443
3.4204046726226807,-0.27330364085979014,0.4186945424683523,0.003775955530831901,1.4899092377324385e-05,-0.277079596390622,0.41867964337597496
3.439600944519043,-0.2783336701960679,0.41536775035525625,0.003775955530831901,1.4899092377324385e-05,-0.2821096257268998,0.4153528512628789
3.4595742225646973,-0.2835243071083586,0.4118421630658099,0.0038399507991910054,1.5677313198312092e-05,-0.2873642579075496,0.4118264857526116
3.479598045349121,-0.28868325699567665,0.40824254693793016,0.0038399507991910054,1.5677313198312092e-05,-0.2925232077948677,0.40822686962473187
3.499606132507324,-0.29379251171309895,0.4045812156555326,0.0038399507991910054,1.5677313198312092e-05,-0.29763246251229,0.40456553834233433
3.519620656967163,-0.2988569569910661,0.40085473585582104,0.0038399507991910054,1.5677313198312092e-05,-0.30269690779025715,0.40083905854262275
3.5396077632904053,-0.30386730031194376,0.3970700993541707,0.0038399507991910054,1.5677313198312092e-05,-0.3077072511111348,0.3970544220409724
3.5595998764038086,-0.30883095833414376,0.3932218701629073,0.0038399507991910054,1.5677313198312092e-05,-0.3126709091333348,0.39320619284970904
3.5795834064483643,-0.31374378729907415,0.38931328763764705,0.0038399507991910054,1.5677313198312092e-05,-0.3175837380982652,0.38929761032444876
3.599597692489624,-0.3186146005784947,0.3853371722248014,0.0038399507991910054,1.5677313198312092e-05,-0.32245455137768575,0.3853214949116031
3.623894691467285,-0.3244599002920854,0.38042840732843547,0.00387194790909691,1.6107380250612583e-05,-0.3283318482011823,0.3804122999481849
3.6395785808563232,-0.32819300897078335,0.37721260432639747,0.00387194790909691,1.6107380250612583e-05,-0.33206495687988025,0.3771964969461469
3.664700508117676,-0.33410601715571925,0.3719854423231402,0.00387194790909691,1.6107380250612583e-05,-0.33797796506481614,0.3719693349428896
3.679577350616455,-0.33756846573898514,0.36884621583883387,0.00387194790909691,1.6107380250612583e-05,-0.34144041364808203,0.3688301084585833
3.6996052265167236,-0.3421831344729451,0.3645692012255977,0.00387194790909691,1.6107380250612583e-05,-0.346055082382042,0.3645530938453471
3.71960186958313,-0.3467365484253733,0.36024126080455965,0.00387194790909691,1.6107380250612583e-05,-0.3506084963344702,0.36022515342430905
3.739588975906372,-0.3512330946977933,0.3558585578414702,0.00387194790909691,1.6107380250612583e-05,-0.3551050426068902,0.3558424504612196
3.75960373878479,-0.3556803552934677,0.35141355246818895,0.00387194790909691,1.6107380250612583e-05,-0.3595523032025646,0.35139744508793835
3.779564380645752,-0.36005956982464643,0.34692521698154277,0.00387194790909691,1.6107380250612583e-05,-0.3639315177337433,0.3469091096012922
3.7996058464050293,-0.3643995371170931,0.34236380846819703,0.00387194790909691,1.6107380250612583e-05,-0.36827148502619,0.34234770108794643
