time,ref_x,ref_y,actual_x,actual_y,error_x,error_y
0.0,0.5,0.0,0.0,0.0,0.5,0.0
0.018569231033325195,0.49996596837727375,0.0058335636256829125,0.0,0.0,0.49996596837727375,0.0058335636256829125
0.03853034973144531,0.4998534842083611,0.012103483992706011,0.0,0.0,0.4998534842083611,0.012103483992706011
0.06205248832702637,0.4996200179050766,0.019489425556720816,0.0,0.0,0.4996200179050766,0.019489425556720816
0.07850766181945801,0.49939181491134665,0.02465390840315705,0.0,0.0,0.49939181491134665,0.02465390840315705
0.0985727310180664,0.49904131818063174,0.03094774222035412,0.0,0.0,0.49904131818063174,0.03094774222035412
0.1185450553894043,0.4986136724954569,0.037207601381884677,0.0,0.0,0.4986136724954569,0.037207601381884677
0.13854098320007324,0.49810686307580426,0.04346898844903069,0.0,0.0,0.49810686307580426,0.04346898844903069
0.1585400104522705,0.49752133200077764,0.04972448294524546,3.2e-05,0.0,0.49748933200077766,0.04972448294524546
0.17854881286621094,0.4968569003965974,0.055975177786994984,3.2e-05,0.0,0.49682490039659744,0.055975177786994984
0.19916701316833496,0.4960900812342641,0.062406981187854475,3.2e-05,0.0,0.49605808123426415,0.062406981187854475
0.2185499668121338,0.49529327647770705,0.06844392066486014,3.2e-05,0.0,0.49526127647770707,0.06844392066486014
0.2390446662902832,0.494370870058116,0.07481606002711855,9.599999986892801e-05,4.095999997203797e-09,0.49427487005824705,0.07481605593111855
0.2585306167602539,0.4934178384636693,0.08086307368533742,9.599999986892801e-05,4.095999997203797e-09,0.4933218384638004,0.08086306958933742
0.2785632610321045,0.4923609659266405,0.08706709614880655,9.599999986892801e-05,4.095999997203797e-09,0.4922649659267716,0.08706709205280655
0.29854750633239746,0.4912289255994661,0.09324238657603179,9.599999986892801e-05,4.095999997203797e-09,0.4911329255995972,0.09324238248003179
0.31847262382507324,0.4900231292825328,0.09938477130906019,0.00019199999809945602,2.2527999883957593e-08,0.48983112928443334,0.09938474878106031
0.33852386474609375,0.48873216811176423,0.10555030958161235,0.00019199999809945602,2.2527999883957593e-08,0.4885401681136648,0.10555028705361247
0.358534574508667,0.487366478929859,0.11168668325056169,0.00019199999809945602,2.2527999883957593e-08,0.4871744789317596,0.11168666072256181
0.37851691246032715,0.48592584647185766,0.1177967390491291,0.00019199999809945602,2.2527999883957593e-08,0.4857338464737582,0.11779671652112922
0.3996891975402832,0.4843158537765856,0.12425036732604433,0.00019199999809945602,2.2527999883957593e-08,0.48412385377848616,0.12425034479804445
0.41851282119750977,0.48281247669051436,0.12996965935160232,0.0003199999886622721,7.167999867599805e-08,0.4824924767018521,0.12996958767160363
0.43851399421691895,0.4811410516682981,0.13602679294728698,0.0003199999886622721,7.167999867599805e-08,0.48082105167963585,0.1360267212672883
0.4585559368133545,0.479390000715248,0.1420747240512348,0.0003199999886622721,7.167999867599805e-08,0.47907000072658573,0.14207465237123612
0.48044347763061523,0.4773908692317583,0.14865381923834414,0.0004799999558942733,1.7407999168549154e-07,0.476910869275864,0.14865364515835247
0.49849987030029297,0.475673680311317,0.1540602150429727,0.0004799999558942733,1.7407999168549154e-07,0.47519368035542275,0.15406004096298104
0.5185236930847168,0.47369780094994696,0.16003247600154297,0.0004799999558942733,1.7407999168549154e-07,0.4732178009940527,0.1600323019215513
0.5385332107543945,0.47164843274251067,0.16597516649045244,0.0004799999558942733,1.7407999168549154e-07,0.4711684327866164,0.16597499241046076
0.5585484504699707,0.46952389687827645,0.1718933106907817,0.0004799999558942733,1.7407999168549154e-07,0.4690438969223822,0.17189313661079003
0.5785064697265625,0.46733149623202397,0.17776746786051084,0.0006719998674206802,3.583999633739408e-07,0.4666594963646033,0.17776710946054747
